,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
219,Disposed,FSM-BLS-2022-02-18-000438,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,22/02/2022 18:45:00,22/02/2022 18:58:00,,0,N/a,Counter,N/A,18/02/2022 18:51:22,18/02/2022 18:51:22,18/02/2022 18:51:37,N/A,18/02/2022 19:00:57,18/02/2022 19:00:51,N/A,N/A,22/02/2022 18:17:35,,,,,,2,N/A
220,Disposed,FSM-TST-2022-02-10-000380,Citizen feedback pending,Residential,Apartment,Conventional Spectic tank,dsdad,55566,testing,,Chandigarh Mohalla,testing,Punjab,,Telephone,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,23/02/2022 17:33:00,23/02/2022 22:29:00,,0,N/a,Counter,N/A,10/02/2022 21:33:09,10/02/2022 21:33:09,10/02/2022 21:36:05,N/A,10/02/2022 21:51:15,10/02/2022 21:40:37,N/A,N/A,10/02/2022 21:51:44,,,,,,2,N/A
221,Disposed,FSM-TST-2022-02-23-000467,Completed Request,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,New Avtar Nagar,testing,Punjab,,Telephone,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,25/02/2022 18:04:00,25/02/2022 22:16:00,,0,N/a,Counter,N/A,23/02/2022 22:13:33,23/02/2022 22:13:33,23/02/2022 22:16:42,N/A,23/02/2022 22:28:40,23/02/2022 22:18:08,N/A,N/A,23/02/2022 22:30:11,24/02/2022 19:13:05,5,,,,2,0.0
222,Disposed,FSM-BLS-2022-02-22-000460,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,26/02/2022 17:38:00,26/02/2022 18:04:00,,0,N/a,Counter,N/A,22/02/2022 18:26:48,22/02/2022 18:26:48,22/02/2022 18:27:07,N/A,22/02/2022 18:33:36,22/02/2022 18:33:31,N/A,N/A,26/02/2022 16:43:54,,,,,,2,N/A
223,Disposed,FSM-BLS-2022-02-26-000493,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,26/02/2022 17:53:00,26/02/2022 18:05:00,,0,N/a,Counter,N/A,26/02/2022 16:25:13,26/02/2022 16:25:13,26/02/2022 16:25:28,N/A,26/02/2022 16:42:41,26/02/2022 16:36:40,N/A,N/A,26/02/2022 16:42:50,,,,,,2,N/A
224,Disposed,FSM-BLS-2022-02-26-000489,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,26/02/2022 16:33:00,26/02/2022 16:45:00,,0,N/a,Counter,N/A,26/02/2022 16:20:23,26/02/2022 16:19:57,26/02/2022 16:20:31,N/A,26/02/2022 16:29:43,26/02/2022 16:29:38,N/A,N/A,26/02/2022 16:29:46,,,,,,2,N/A
225,Disposed,FSM-BLS-2022-02-22-000459,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,26/02/2022 16:50:00,26/02/2022 17:05:00,,0,N/a,Counter,N/A,22/02/2022 18:24:12,22/02/2022 18:24:12,22/02/2022 18:24:33,N/A,22/02/2022 18:33:57,22/02/2022 18:33:52,N/A,N/A,26/02/2022 16:18:27,,,,,,2,N/A
226,Disposed,FSM-BLS-2022-02-22-000461,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,26/02/2022 16:12:00,26/02/2022 16:28:00,,0,N/a,Counter,N/A,22/02/2022 18:28:07,22/02/2022 18:28:07,22/02/2022 18:28:20,N/A,22/02/2022 18:33:10,22/02/2022 18:33:03,N/A,N/A,26/02/2022 16:18:05,,,,,,2,N/A
227,Disposed,FSM-BLS-2022-02-26-000492,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,09/03/2022 19:27:00,09/03/2022 19:40:00,,0,N/a,Counter,N/A,26/02/2022 16:24:11,26/02/2022 16:24:11,26/02/2022 16:24:22,N/A,04/03/2022 16:11:49,04/03/2022 16:08:44,N/A,N/A,08/03/2022 21:13:23,,,,,,2,N/A
228,Disposed,FSM-DKN-2022-03-02-000500,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,Station Bazar,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Telephone,Dharitri ALF,,,No,OD-06-G-9580,,3000,3000,3000,03/03/2022 16:54:00,03/03/2022 17:54:00,,0,N/a,Counter,N/A,02/03/2022 20:25:22,02/03/2022 20:25:22,02/03/2022 20:25:50,N/A,02/03/2022 20:32:06,02/03/2022 20:26:13,N/A,N/A,02/03/2022 20:34:43,,,,,,2,N/A
229,Disposed,FSM-BLS-2022-02-26-000491,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Gopalgaon,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,26/02/2022 16:40:00,26/02/2022 16:45:00,,0,N/a,Counter,N/A,26/02/2022 16:22:53,26/02/2022 16:22:34,26/02/2022 16:22:52,N/A,26/02/2022 16:30:26,26/02/2022 16:30:21,N/A,N/A,26/02/2022 16:36:56,,,,,,2,N/A
230,Disposed,FSM-BLS-2022-02-26-000494,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,26/02/2022 16:37:00,26/02/2022 16:55:00,,0,N/a,Counter,N/A,26/02/2022 16:26:10,26/02/2022 16:26:10,26/02/2022 16:26:22,N/A,26/02/2022 16:36:25,26/02/2022 16:36:21,N/A,N/A,26/02/2022 16:36:28,,,,,,2,N/A
231,Disposed,FSM-BLS-2022-02-26-000495,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,26/02/2022 16:17:00,26/02/2022 16:40:00,,0,N/a,Counter,N/A,26/02/2022 16:27:52,26/02/2022 16:27:52,26/02/2022 16:28:11,N/A,26/02/2022 16:36:10,26/02/2022 16:36:05,N/A,N/A,26/02/2022 16:36:14,,,,,,2,N/A
232,Disposed,FSM-DKN-2022-03-03-000502,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,N/A,Ananad Bazar,Dhenkanal,,Dhenkanal Town,Dhenkanal,Punjab,,Telephone,Dharitri ALF,,,No,OD-06-G-9580,,3000,3000,3000,03/03/2022 16:57:00,03/03/2022 17:57:00,,0,N/a,Counter,N/A,03/03/2022 17:14:14,03/03/2022 17:14:22,03/03/2022 17:14:41,N/A,03/03/2022 17:40:28,03/03/2022 17:21:12,N/A,N/A,03/03/2022 17:56:16,,,,,,2,N/A
233,Disposed,FSM-BLS-2022-03-05-000518,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,07/03/2022 16:08:00,07/03/2022 16:27:00,,0,N/a,Counter,N/A,05/03/2022 21:18:02,05/03/2022 21:18:03,05/03/2022 21:18:40,N/A,07/03/2022 16:06:46,07/03/2022 16:06:42,N/A,N/A,07/03/2022 16:06:52,,,,,,2,N/A
234,Disposed,FSM-BLS-2022-03-05-000520,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Bhaskarganj,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,07/03/2022 17:41:00,07/03/2022 18:03:00,,0,N/a,Counter,N/A,05/03/2022 21:22:29,05/03/2022 21:22:29,05/03/2022 21:23:07,N/A,07/03/2022 16:06:11,07/03/2022 16:06:06,N/A,N/A,07/03/2022 16:27:47,,,,,,2,N/A
235,Disposed,FSM-BLS-2022-03-05-000521,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Sahadevkhunta(P),Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,07/03/2022 17:08:00,07/03/2022 17:25:00,,0,N/a,Counter,N/A,05/03/2022 21:24:36,05/03/2022 21:24:37,05/03/2022 21:25:10,N/A,07/03/2022 16:05:36,07/03/2022 16:05:30,N/A,N/A,07/03/2022 16:05:49,,,,,,2,N/A
236,Disposed,FSM-BLS-2022-03-05-000525,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,07/03/2022 16:10:00,07/03/2022 16:27:00,,0,N/a,Counter,N/A,05/03/2022 21:31:22,05/03/2022 21:31:22,05/03/2022 21:31:46,N/A,07/03/2022 16:02:32,07/03/2022 16:02:27,N/A,N/A,07/03/2022 16:02:43,,,,,,2,N/A
237,Disposed,FSM-BLS-2022-03-05-000524,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,07/03/2022 17:52:00,07/03/2022 18:19:00,,0,N/a,Counter,N/A,05/03/2022 21:29:42,05/03/2022 21:29:43,05/03/2022 21:30:13,N/A,07/03/2022 16:26:53,07/03/2022 16:19:24,N/A,N/A,07/03/2022 18:11:03,,,,,,2,N/A
238,Disposed,FSM-BLS-2022-03-04-000506,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,09/03/2022 19:20:00,09/03/2022 19:40:00,,0,N/a,Counter,N/A,04/03/2022 16:29:49,04/03/2022 16:29:49,04/03/2022 16:31:04,N/A,05/03/2022 21:36:13,05/03/2022 21:36:03,N/A,N/A,08/03/2022 21:14:47,,,,,,2,N/A
239,Disposed,FSM-BLS-2022-03-05-000512,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,08/03/2022 20:45:00,08/03/2022 21:07:00,,0,N/a,Counter,N/A,05/03/2022 21:05:36,05/03/2022 21:05:41,05/03/2022 21:05:56,N/A,07/03/2022 18:17:12,07/03/2022 18:17:07,N/A,N/A,08/03/2022 21:03:07,,,,,,2,N/A
240,Disposed,FSM-BLS-2022-03-04-000504,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,08/03/2022 20:53:00,08/03/2022 21:06:00,,0,N/a,Counter,N/A,04/03/2022 16:19:11,04/03/2022 16:19:12,04/03/2022 16:20:12,N/A,08/03/2022 21:04:54,08/03/2022 21:04:45,N/A,N/A,08/03/2022 21:05:06,,,,,,2,N/A
241,Disposed,FSM-TST-2022-03-07-000528,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,224,ABCD street,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,08/03/2022 07:32:00,09/03/2022 03:30:00,,0,N/a,Counter,N/A,07/03/2022 22:25:54,07/03/2022 22:25:50,07/03/2022 22:26:30,N/A,07/03/2022 22:30:16,07/03/2022 22:27:57,N/A,N/A,07/03/2022 22:43:09,,,,,,2,N/A
242,Disposed,FSM-BLS-2022-03-05-000516,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,09/03/2022 19:55:00,09/03/2022 20:14:00,,0,N/a,Counter,N/A,05/03/2022 21:11:50,05/03/2022 21:11:50,05/03/2022 21:13:39,N/A,07/03/2022 16:29:12,07/03/2022 16:29:07,N/A,N/A,09/03/2022 20:09:25,,,,,,2,N/A
243,Disposed,FSM-BLS-2022-03-05-000522,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/03/2022 21:43:00,14/03/2022 21:50:00,,0,N/a,Counter,N/A,05/03/2022 21:26:54,05/03/2022 21:26:54,05/03/2022 21:27:26,N/A,07/03/2022 16:05:12,07/03/2022 16:05:01,N/A,N/A,14/03/2022 22:34:47,,,,,,2,N/A
244,Disposed,FSM-BLS-2022-03-05-000515,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,09/03/2022 19:32:00,09/03/2022 19:52:00,,0,N/a,Counter,N/A,05/03/2022 21:10:09,05/03/2022 21:10:12,05/03/2022 21:10:34,N/A,07/03/2022 16:29:41,07/03/2022 16:29:36,N/A,N/A,09/03/2022 19:50:59,,,,,,2,N/A
245,Disposed,FSM-TST-2022-03-10-000546,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,86,port road,testing,756002,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,750,14/03/2022 16:01:00,14/03/2022 18:00:00,,0,N/a,Counter,N/A,10/03/2022 22:23:46,10/03/2022 22:23:46,10/03/2022 22:24:46,N/A,10/03/2022 22:28:17,10/03/2022 22:27:08,N/A,N/A,10/03/2022 22:29:07,,,,,,2,N/A
246,Disposed,FSM-BLS-2022-03-09-000538,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Damdorpur,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,09/03/2022 19:33:00,09/03/2022 19:58:00,,0,N/a,Counter,N/A,09/03/2022 19:57:29,09/03/2022 19:57:29,09/03/2022 19:57:43,N/A,09/03/2022 19:58:00,09/03/2022 19:57:55,N/A,N/A,09/03/2022 19:58:10,,,,,,2,N/A
247,Disposed,FSM-BLS-2022-03-11-000569,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/03/2022 22:24:00,14/03/2022 22:33:00,,0,N/a,Counter,N/A,11/03/2022 18:27:21,11/03/2022 18:27:21,12/03/2022 18:07:40,N/A,12/03/2022 18:09:02,12/03/2022 18:08:58,N/A,N/A,12/03/2022 18:09:14,,,,,,2,N/A
248,Disposed,FSM-BLS-2022-03-09-000541,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,09/03/2022 19:45:00,09/03/2022 20:06:00,,0,N/a,Counter,N/A,09/03/2022 20:05:39,09/03/2022 20:05:36,09/03/2022 20:06:04,N/A,09/03/2022 20:06:19,09/03/2022 20:06:15,N/A,N/A,09/03/2022 20:06:24,,,,,,2,N/A
249,Disposed,FSM-BLS-2022-03-09-000539,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Mallikashpur(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,09/03/2022 19:49:00,09/03/2022 20:07:00,,0,N/a,Counter,N/A,09/03/2022 20:02:28,09/03/2022 20:02:28,09/03/2022 20:02:44,N/A,09/03/2022 20:04:28,09/03/2022 20:04:23,N/A,N/A,09/03/2022 20:04:33,,,,,,2,N/A
250,Disposed,FSM-BLS-2022-03-09-000540,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/03/2022 22:26:00,14/03/2022 22:33:00,,0,N/a,Counter,N/A,09/03/2022 20:03:47,09/03/2022 20:03:47,09/03/2022 20:04:07,N/A,09/03/2022 20:09:55,09/03/2022 20:09:51,N/A,N/A,11/03/2022 17:02:15,,,,,,2,N/A
251,Disposed,FSM-BLS-2022-03-09-000542,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Mallikashpur(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,09/03/2022 19:50:00,09/03/2022 20:14:00,,0,N/a,Counter,N/A,09/03/2022 20:10:59,09/03/2022 20:10:59,09/03/2022 20:11:21,N/A,09/03/2022 20:13:26,09/03/2022 20:13:23,N/A,N/A,09/03/2022 20:13:33,,,,,,2,N/A
252,Disposed,FSM-BLS-2022-03-09-000543,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,09/03/2022 19:53:00,09/03/2022 20:14:00,,0,N/a,Counter,N/A,09/03/2022 20:12:18,09/03/2022 20:12:18,09/03/2022 20:12:42,N/A,09/03/2022 20:13:10,09/03/2022 20:13:06,N/A,N/A,09/03/2022 20:13:16,,,,,,2,N/A
253,Disposed,FSM-TST-2022-03-09-000545,Completed Request,Residential,Independent house,Conventional Spectic tank,446,MG road,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,09/03/2022 22:00:00,09/03/2022 22:09:00,,0,N/a,Counter,N/A,09/03/2022 21:50:11,09/03/2022 21:50:11,09/03/2022 21:54:56,N/A,09/03/2022 21:58:35,09/03/2022 21:57:43,N/A,N/A,09/03/2022 22:03:01,09/03/2022 22:07:26,4,,,,2,0.0
254,Disposed,FSM-BLS-2022-03-11-000554,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Mallikashpur(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/03/2022 22:25:00,14/03/2022 22:39:00,,0,N/a,Counter,N/A,11/03/2022 17:51:17,11/03/2022 17:51:17,11/03/2022 17:51:53,N/A,14/03/2022 22:39:21,14/03/2022 22:39:17,N/A,N/A,14/03/2022 22:39:31,,,,,,2,N/A
255,Disposed,FSM-BLS-2022-03-11-000553,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Damdorpur,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,14/03/2022 22:23:00,14/03/2022 22:40:00,,0,N/a,Counter,N/A,11/03/2022 17:40:56,11/03/2022 17:40:59,11/03/2022 17:41:47,N/A,14/03/2022 22:39:03,14/03/2022 22:38:58,N/A,N/A,14/03/2022 22:39:09,,,,,,2,N/A
256,Disposed,FSM-BLS-2022-03-09-000537,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Purunabalasore(P),Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/03/2022 22:28:00,14/03/2022 22:40:00,,0,N/a,Counter,N/A,09/03/2022 19:54:57,09/03/2022 19:54:57,09/03/2022 19:55:34,N/A,09/03/2022 20:01:20,09/03/2022 20:01:15,N/A,N/A,14/03/2022 22:37:45,,,,,,2,N/A
257,Disposed,FSM-BLS-2022-03-11-000559,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Balasore Municipality,,,No,OR 01C 2930,,3000,3000,3000,14/03/2022 22:30:00,14/03/2022 22:43:00,,0,N/a,Counter,N/A,11/03/2022 17:59:43,11/03/2022 17:59:44,11/03/2022 17:59:58,N/A,14/03/2022 22:42:46,14/03/2022 22:42:42,N/A,N/A,14/03/2022 22:42:51,,,,,,2,N/A
258,Disposed,FSM-BLS-2022-03-11-000556,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Mallikashpur(P),Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/03/2022 22:35:00,14/03/2022 22:44:00,,0,N/a,Counter,N/A,11/03/2022 17:54:51,11/03/2022 17:54:51,11/03/2022 17:55:31,N/A,14/03/2022 22:42:15,14/03/2022 22:42:11,N/A,N/A,14/03/2022 22:42:20,,,,,,2,N/A
259,Disposed,FSM-TST-2022-03-14-000571,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,21,First Gate,testing,760006,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,Testing DSO,,,No,OD 01 AH 6253,Bolero Pickup,1000,750,1000,15/03/2022 07:32:00,16/03/2022 03:38:00,,0,N/a,Counter,N/A,14/03/2022 17:52:31,14/03/2022 17:52:31,14/03/2022 17:54:45,N/A,14/03/2022 17:57:11,14/03/2022 17:56:18,N/A,N/A,14/03/2022 18:03:55,,,,,,2,N/A
260,Disposed,FSM-BLS-2022-03-11-000567,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Manikhamb,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/03/2022 22:33:00,14/03/2022 22:51:00,,0,N/a,Counter,N/A,11/03/2022 18:27:19,11/03/2022 18:27:19,14/03/2022 22:49:53,N/A,14/03/2022 22:50:14,14/03/2022 22:50:10,N/A,N/A,14/03/2022 22:50:19,,,,,,2,N/A
261,Disposed,FSM-BLS-2022-03-11-000547,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/03/2022 22:35:00,14/03/2022 22:44:00,,0,N/a,Counter,N/A,11/03/2022 17:08:08,11/03/2022 17:08:08,11/03/2022 17:08:31,N/A,14/03/2022 22:38:01,14/03/2022 22:37:55,N/A,N/A,14/03/2022 22:41:57,,,,,,2,N/A
262,Disposed,FSM-BLS-2022-03-11-000548,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/03/2022 22:39:00,14/03/2022 22:51:00,,0,N/a,Counter,N/A,11/03/2022 17:09:48,11/03/2022 17:09:48,11/03/2022 17:09:59,N/A,14/03/2022 22:38:12,14/03/2022 22:38:08,N/A,N/A,14/03/2022 22:47:28,,,,,,2,N/A
263,Disposed,FSM-BLS-2022-03-11-000549,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/03/2022 22:38:00,14/03/2022 22:56:00,,0,N/a,Counter,N/A,11/03/2022 17:10:48,11/03/2022 17:10:48,11/03/2022 17:11:05,N/A,14/03/2022 22:53:26,14/03/2022 22:53:19,N/A,N/A,14/03/2022 22:53:31,,,,,,2,N/A
264,Disposed,FSM-BLS-2022-03-11-000557,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/03/2022 22:38:00,14/03/2022 22:55:00,,0,N/a,Counter,N/A,11/03/2022 17:56:51,11/03/2022 17:56:51,11/03/2022 17:57:07,N/A,14/03/2022 22:53:48,14/03/2022 22:42:29,N/A,N/A,14/03/2022 22:53:53,,,,,,2,N/A
265,Disposed,FSM-BLS-2022-03-11-000550,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,14/03/2022 22:45:00,14/03/2022 23:00:00,,0,N/a,Counter,N/A,11/03/2022 17:12:08,11/03/2022 17:12:08,11/03/2022 17:12:36,N/A,14/03/2022 22:38:27,14/03/2022 22:38:23,N/A,N/A,14/03/2022 22:58:18,,,,,,2,N/A
266,Disposed,FSM-BLS-2022-03-11-000558,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,The cleaners,,,No,OD 01F 5550,TATA 407,3000,3000,3000,14/03/2022 22:42:00,14/03/2022 23:00:00,,0,N/a,Counter,N/A,11/03/2022 17:58:03,11/03/2022 17:58:03,11/03/2022 17:58:27,N/A,14/03/2022 22:54:09,14/03/2022 22:42:35,N/A,N/A,14/03/2022 22:58:37,,,,,,2,N/A
267,Disposed,FSM-BAM-2022-03-14-000570,Citizen feedback pending,Residential,Independent house,N/A,G2/37,Godabarish Nagar 2nd Lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,Berhampur Municipal Corporation,,,No,0D-07-P-1781,TATA LPT709/34,3000,3000,3000,15/03/2022 18:00:00,15/03/2022 18:55:00,,0,N/a,Counter,N/A,14/03/2022 14:32:43,14/03/2022 14:32:41,14/03/2022 14:34:12,N/A,14/03/2022 14:39:23,14/03/2022 14:36:05,N/A,N/A,15/03/2022 18:49:06,,,,,,2,N/A
268,Disposed,FSM-BLS-2022-03-11-000551,Citizen feedback pending,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,Asha jyoti ALF,,,No,OD 01 AH 6253,Bolero Pickup,1000,1000,1000,17/03/2022 18:25:00,17/03/2022 18:39:00,,0,N/a,Counter,N/A,11/03/2022 17:33:47,11/03/2022 17:33:47,11/03/2022 17:34:05,N/A,14/03/2022 22:38:40,14/03/2022 22:38:33,N/A,N/A,17/03/2022 18:37:04,,,,,,2,N/A
