,Vehicle_Application_Status,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
263,,FSM-TST-2022-01-11-000191,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:12,12/01/2022 03:28:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
264,,FSM-BAM-2022-02-14-000425,Pending for payment,Residential,Independent house,N/A,N/A,Bijipur Bada Sahi,Berhampur,,Bijipur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:57:13,15/02/2022 04:57:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
265,,FSM-BLS-2022-02-28-000498,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Balasore,,Other,Balasore,Punjab,,Telephone,N/A,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,28/02/2022 16:37:10,28/02/2022 16:37:10,28/02/2022 16:37:16,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
266,,FSM-TST-2022-02-08-000371,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,224,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 04:54:10,09/02/2022 04:53:58,09/02/2022 04:54:50,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
267,,FSM-BAM-2022-02-18-000440,Application Created,Residential,Independent house,N/A,,Ram nagar 1st line kamapalli,Berhampur,,Berhampur,Berhampur,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,19/02/2022 00:49:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
268,,FSM-TST-2022-01-11-000207,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:35:54,12/01/2022 03:35:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
269,,FSM-BAM-2022-02-14-000419,Pending for payment,Residential,Independent house,N/A,,Niladri Vihar 3rd lane,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:44:18,15/02/2022 04:44:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
270,,FSM-TST-2022-02-08-000366,Pending for payment,Commercial,Hotel,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,09/02/2022 02:30:23,09/02/2022 02:30:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
271,,FSM-TST-2022-01-12-000230,Pending for payment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 21:09:29,12/01/2022 21:09:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
272,,FSM-TST-2022-01-11-000153,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:20:22,12/01/2022 03:20:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
273,,FSM-TST-2021-12-29-000081,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,29/12/2021 20:25:05,29/12/2021 20:25:06,29/12/2021 20:28:25,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
274,,FSM-TST-2021-12-15-000049,Application Created,Residential,Independent house,N/A,N/A,N/A,testing,,Preet Nagar,testing,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:46:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
275,,FSM-TST-2022-01-11-000128,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,11/01/2022 21:18:15,11/01/2022 21:18:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
276,,FSM-TST-2022-02-07-000353,Application Created,Residential,Independent house,Septic tank with soak pit,N/A,N/A,testing,,Avtar Nagar,testing,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,07/02/2022 23:32:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
277,,FSM-TST-2022-01-12-000248,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 03:05:02,13/01/2022 03:05:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
278,,FSM-TST-2022-01-11-000205,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:35:46,12/01/2022 03:35:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
279,,FSM-BLS-2022-01-10-000092,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,Kalyan Nagar,Balasore,,Angargadia(P),Balasore,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,10/01/2022 18:20:47,10/01/2022 18:19:54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
280,,FSM-TST-2022-02-02-000303,Pending for payment,Residential,Apartment,Conventional Spectic tank,N/A,ddd,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,02/02/2022 15:55:40,02/02/2022 15:55:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
281,,FSM-TST-2022-01-12-000223,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 19:40:49,12/01/2022 19:40:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
282,,FSM-TST-2022-01-12-000244,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 01:32:29,13/01/2022 01:32:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
283,,FSM-TST-2022-01-11-000174,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:51,12/01/2022 03:25:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
284,,FSM-TST-2022-01-11-000187,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:28:59,12/01/2022 03:28:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
285,,FSM-BAM-2022-02-24-000481,Pending for payment,Residential,Independent house,N/A,N/A,Rangalal Tota,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:49:32,24/02/2022 14:49:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
286,,FSM-DKN-2021-12-15-000035,Application Created,Residential,Independent house,N/A,56,Hats Road,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:15:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
287,,FSM-TST-2022-01-11-000185,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:26:25,12/01/2022 03:26:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
288,,FSM-TST-2021-12-07-000017,Pending for DSO Approval,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,Preet Nagar,testing,Punjab,Gangadhar Sahi,Online,Testing DSO,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,08/12/2021 00:15:07,08/12/2021 00:16:54,08/12/2021 00:18:44,N/A,N/A,08/12/2021 22:50:08,N/A,N/A,N/A,,,,,,2,N/A
289,,FSM-TST-2022-01-11-000175,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:54,12/01/2022 03:25:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
290,,FSM-TST-2022-01-12-000232,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 22:05:32,12/01/2022 22:05:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
291,,FSM-TST-2022-01-12-000233,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 22:20:33,12/01/2022 22:20:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
292,,FSM-BAM-2022-02-14-000420,Pending for payment,Residential,Independent house,N/A,N/A,Nilachala Street 1st Lane,Berhampur,,Purnaberhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:46:35,15/02/2022 04:46:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
293,,FSM-TST-2022-01-11-000149,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:19:45,12/01/2022 03:19:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
294,,FSM-TST-2022-01-11-000164,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:13,12/01/2022 03:25:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
295,,FSM-DKN-2021-12-15-000042,Application Created,Residential,Independent house,Septic tank with soak pit,N/A,N/A,Dhenkanal,759001,Mahisapat,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:20:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
296,,FSM-DKN-2021-12-18-000062,Application Created,Residential,Independent house,Septic tank with soak pit,,College Road,Dhenkanal,,Ichhadeipur,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,19/12/2021 03:38:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
297,,FSM-TST-2022-01-11-000156,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:20:53,12/01/2022 03:20:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
298,,FSM-TST-2022-01-12-000240,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 00:05:40,13/01/2022 00:05:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
299,,FSM-BLS-2021-12-28-000069,Pending for payment,Residential,Independent house,Conventional Spectic tank,123,Bhoisahi,Balasore,756001,Padhunpada(P),Balasore,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,28/12/2021 17:42:10,29/12/2021 02:24:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
300,,FSM-TST-2021-12-29-000076,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,29/12/2021 18:17:00,29/12/2021 18:16:58,29/12/2021 18:17:04,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
301,,FSM-TST-2022-01-11-000196,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:44,12/01/2022 03:29:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
302,,FSM-BAM-2022-02-14-000418,Pending for payment,Residential,Independent house,N/A,N/A,Sidhant Nagar,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/02/2022 04:42:18,15/02/2022 04:42:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
303,,FSM-TST-2022-01-11-000159,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:21:23,12/01/2022 03:21:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
304,,FSM-TST-2021-12-15-000031,Application Created,Residential,Independent house,N/A,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:15:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
305,,FSM-DKN-2022-01-12-000226,Pending for payment,Residential,Independent house,Conventional Spectic tank,N/A,Amalapada,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Telephone,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 20:15:16,12/01/2022 20:15:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
306,,FSM-DKN-2021-12-15-000034,Application Created,Residential,Independent house,Septic tank with soak pit,,Kathagada,Dhenkanal,,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:15:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
307,,FSM-TST-2021-12-08-000020,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Preet Nagar,testing,Punjab,Gangadhar Sahi,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,08/12/2021 17:59:24,08/12/2021 17:59:25,08/12/2021 17:59:44,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
308,,FSM-TST-2022-02-23-000465,Rejected,Commercial,Warehouse,Conventional Spectic tank,N/A,N/A,testing,,Taranwali Gali,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,23/02/2022 21:30:38,23/02/2022 21:29:48,N/A,N/A,N/A,N/A,24/02/2022 17:44:49,N/A,N/A,,,,,,2,N/A
309,,FSM-BAM-2022-02-24-000475,Pending for payment,Residential,Independent house,N/A,N/A,Dhanamera Sahi Ainabandha,Berhampur,,Berhampur,Berhampur,Punjab,,Counter,N/A,,,No,N/A,TATA LPT709/34,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,24/02/2022 14:24:06,24/02/2022 14:24:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
310,,FSM-TST-2022-02-01-000300,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,01/02/2022 19:42:27,01/02/2022 19:42:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
311,,FSM-TST-2022-01-12-000217,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 15:40:26,12/01/2022 15:39:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
312,,FSM-TST-2022-02-10-000378,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,224,near ramamurthy nagar sig,testing,759001,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,10/02/2022 19:36:03,10/02/2022 19:36:03,10/02/2022 19:36:55,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
313,,FSM-TST-2021-12-09-000023,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/12/2021 18:34:37,09/12/2021 18:34:36,09/12/2021 18:35:24,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
314,,FSM-DKN-2021-12-15-000048,Application Created,Residential,Apartment,Conventional Spectic tank,By-pass road,Dhakhinkali road,Dhenkanal,759001,Other,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:35:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
315,,FSM-TST-2022-01-11-000202,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:35:36,12/01/2022 03:34:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
316,,FSM-TST-2021-12-07-000018,Rejected,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,08/12/2021 00:27:21,08/12/2021 00:27:00,N/A,N/A,N/A,N/A,08/12/2021 00:27:36,N/A,N/A,,,,,,2,N/A
317,,FSM-TST-2022-02-08-000365,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,near ramamurthy nagar sig,testing,560043,"Gali No,. 2 To Gali No. 6",testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,09/02/2022 02:16:31,09/02/2022 02:16:31,09/02/2022 02:20:19,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
318,,FSM-TST-2022-02-22-000463,Application Created,Residential,Independent house,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,23/02/2022 01:13:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
319,,FSM-TST-2022-01-11-000214,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:47:27,12/01/2022 03:47:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
320,,FSM-TST-2021-12-06-000013,Pending for payment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,testing,,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,07/12/2021 01:59:03,07/12/2021 01:58:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
321,,FSM-TST-2022-01-11-000145,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:18:24,12/01/2022 03:18:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
322,,FSM-TST-2022-01-11-000165,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:25:16,12/01/2022 03:24:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
323,,FSM-TST-2022-01-10-000103,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,11/01/2022 04:19:49,11/01/2022 04:19:49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
324,,FSM-TST-2022-01-10-000093,Pending for DSO Assignment,Commercial,Community toilets,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,650,New,Counter,CASH,10/01/2022 18:33:58,10/01/2022 18:33:58,10/01/2022 18:34:34,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
325,,FSM-DKN-2022-01-19-000255,Pending for DSO Approval,Institutional,University,Septic tank with soak pit,556,MG Road,Dhenkanal,759001,Dhenkanal Town,Dhenkanal,Punjab,,Online,Dharitri ALF,,,No,N/A,,0,0,0,N/A,N/A,,750,New,Counter,CASH,19/01/2022 19:02:42,19/01/2022 19:17:10,19/01/2022 19:17:35,N/A,N/A,19/01/2022 21:05:00,N/A,N/A,N/A,,,,,,2,N/A
326,,FSM-TST-2022-01-11-000142,Pending for payment,Residential,Apartment,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:16:36,12/01/2022 03:16:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
327,,FSM-DKN-2021-12-15-000038,Application Created,Residential,Independent house,Septic tank with soak pit,Government hospital,Dhakinkali road,Dhenkanal,,Dhenkanal Town,Dhenkanal,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,15/12/2021 18:16:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
328,,FSM-TST-2022-01-11-000189,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,12/01/2022 03:29:06,12/01/2022 03:28:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
329,,FSM-TST-2022-01-12-000247,Pending for payment,Residential,Independent house,N/A,N/A,ddd,testing,814112,Main Road Abadpura,testing,Punjab,,Telephone,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,13/01/2022 02:50:00,13/01/2022 02:50:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
330,,FSM-DKN-2021-12-15-000041,Pending for DSO Approval,Residential,Independent house,Septic tank with soak pit,,MCC plant,Dhenkanal,759013,Alsua,Dhenkanal,Punjab,,Online,Dharitri ALF,,,No,N/A,,0,0,0,N/A,N/A,,1000,New,Counter,CASH,15/12/2021 18:19:17,15/12/2021 18:41:13,15/12/2021 18:41:55,N/A,N/A,15/12/2021 19:07:38,N/A,N/A,N/A,,,,,,2,N/A
